date,id,longitude,latitude,time,total_precipitation_sum,temperature_2m,potential_evaporation_sum,u_component_of_wind_10m,v_component_of_wind_10m,year,month,month_name,tempC,precip_mm,pet_mm,wind_speed,balance,SPEI_3
2023-04-01,202304,-3.0500139515596465,51.750236719085805,1680307200000,0.09223588745971156,280.4284644232856,-0.09488052874803543,-0.036046800348493786,0.20065773725509645,2023,4,April,7.278464423285641,92.23588745971156,94.88052874803543,0.2038698097701067,-2.644641288323868,0.5257717675716711
2023-05-01,202305,-3.0500139515596465,51.750236719085805,1682899200000,0.0553440688749518,284.72081020314204,-0.15748505294322968,-0.5872972293566632,-1.138340869257527,2023,5,May,11.57081020314206,55.3440688749518,157.48505294322968,1.28091294404889,-102.14098406827787,0.1329800556913638
2023-06-01,202306,-3.0500139515596465,51.750236719085805,1685577600000,0.08029199355671324,288.86698184543184,-0.1819709613919258,-0.2656117558479309,-0.24692458576626247,2023,6,June,15.71698184543186,80.29199355671324,181.9709613919258,0.36265873200636045,-101.67896783521257,-1.0180716536183967
2023-07-01,202307,-3.0500139515596465,51.750236719085805,1688169600000,0.1316641085448964,287.4716374592115,-0.15272170305252075,2.5235088935462375,1.6668163012432795,2023,7,July,14.321637459211502,131.6641085448964,152.72170305252075,3.0242972271086854,-21.057594507624344,-1.1144489455489217
2023-08-01,202308,-3.0500139515596465,51.750236719085805,1690848000000,0.09614322528604546,287.8512200181202,-0.127273790538311,1.6011828453310075,0.6764774514782813,2023,8,August,14.701220018120239,96.14322528604546,127.273790538311,1.7382198498869041,-31.13056525226554,-0.7364393793108859
2023-09-01,202309,-3.0500139515596465,51.750236719085805,1693526400000,0.08978659292569091,288.5312845865885,-0.09286889433860779,0.784476293457879,1.1148983187145658,2023,9,September,15.38128458658855,89.78659292569091,92.86889433860779,1.3632319377383946,-3.082301412916877,-0.19590751104093654
2023-10-01,202310,-3.0500139515596465,51.750236719085805,1696118400000,0.151955429931391,284.30382632183773,-0.05750645697116852,0.7505058588520173,1.0897590870498328,2023,10,October,11.153826321837755,151.955429931391,57.50645697116852,1.3231908070943093,94.44897296022248,0.4192727561726037
2023-11-01,202311,-3.0500139515596465,51.750236719085805,1698796800000,0.09935092631409503,279.5893343395657,-0.03415036201477051,1.9632099257575142,0.3228214118215773,2023,11,November,6.4393343395657325,99.35092631409503,34.15036201477051,1.989574546611235,65.20056429932453,0.8877378543772447
2023-12-01,202312,-3.0500139515596465,51.750236719085805,1701388800000,0.17370843842795836,279.40687468744096,-0.03118818998336792,2.817087633635408,1.331685834033515,2023,12,December,6.256874687440984,173.70843842795836,31.18818998336792,3.1159861835616476,142.52024844459044,1.5011748271272993
2024-01-01,202401,-3.0500139515596465,51.750236719085805,1704067200000,0.08174569390572017,276.7464545055102,-0.029837504029273987,1.3683947799026326,0.6196924563377134,2024,1,January,3.5964545055102235,81.74569390572017,29.837504029273987,1.502172764400501,51.90818987644619,1.3333203019525643
